0,0,0
-1.13052,1.63089,-0.249288
-1.9763,-0.11486,0.237557
-0.824897,0.910286,1.59118
0.665028,1.85444,0.602793
0.465747,1.40463,-1.43282
-1.1117,0.199005,-1.67392
0.0485517,3.2428,-0.764191
-1.46758,2.22595,-2.12873
-0.766481,3.19176,1.06149
-2.03136,3.39216,-0.543246
-2.4285,2.06795,1.20818
-3.00197,1.67139,-0.953574
-3.88635,0.741134,0.580209
-3.16917,-0.214351,-1.59857
-3.82305,3.18549,0.321113
-2.53467,0.0493844,2.17042
-1.46973,2.46035,2.91897
-2.54609,4.03063,1.60762
-0.721076,-1.08583,1.52226
-3.89595,1.68088,2.51078
0.754748,2.14309,2.57982
0.965887,0.0387647,1.77432
-1.02763,0.354378,3.50164
-3.47008,-1.24155,0.962742
-1.08036,-1.72888,-0.532
2.06718,0.663538,-0.181888
1.21794,3.76784,0.785012
-0.0655072,3.95342,2.80324
-0.71492,4.95278,0.114824
0.746792,2.87494,-2.75917
0.536663,-2.63489,1.38623
3.5753,1.14928,1.03861
-0.465497,2.17073,-4.18551
-1.30985,4.55717,4.24792
-1.96263,6.47904,0.452106
-2.84786,3.50943,4.98056
-2.27111,6.52065,2.42773
-1.22272,-3.38107,1.97597
-3.45565,-3.17705,1.46637
3.86205,-0.703064,1.73617
-0.284739,-4.09981,0.300277
0.99066,-3.51142,3.12565
-4.82182,3.55368,4.66192
-0.133922,6.17213,4.34329
4.84478,0.82348,2.57516
1.1188,4.26683,-4.14634
-3.02664,7.06325,-1.13741
-1.17751,7.44535,-1.79674
3.05819,4.35343,-3.66545
-1.15412,7.73017,3.61411
-2.0731,6.84427,5.1538
-0.688432,8.70783,-0.324695
-1.06408,2.20094,-6.09359
4.86304,3.76019,-3.04047
1.29512,8.873,-0.520274
4.40514,-2.53175,2.33695
1.03209,4.3865,-6.14088
-0.658794,-4.56137,3.54626
-4.06999,6.85602,5.26459
2.68534,5.27548,-5.4506
5.92179,-0.403146,3.73078
-1.691,-5.51464,0.156477
1.83405,8.9847,-2.44305
4.00608,-4.36577,1.6462
1.4279,2.78651,-7.27374
1.69669,-5.38261,3.11146
6.16841,5.21037,-3.47974
3.77813,8.98022,-1.97344
1.18727,-4.87941,4.97888
-1.01008,10.5587,0.361442
-3.61346,-5.81822,0.616909
-2.95039,10.3594,0.803546
3.46926,4.61805,-7.1691
0.910601,11.0588,0.608332
0.843725,10.6467,-2.94999
6.78927,-2.17744,4.04596
6.77183,-0.913417,5.59578
7.99943,4.46643,-3.78622
-5.48561,-5.22504,0.995324
5.3837,5.12725,-6.89407
5.46185,-5.6216,1.09517
5.12641,10.3275,-1.36774
2.80852,-6.02755,4.74798
-5.63103,8.01748,5.72739
6.34703,6.65394,-6.03314
7.15755,7.71581,-4.54469
-0.289448,12.4909,-0.105083
-6.29321,6.55022,6.91426
4.66875,4.47421,-8.76301
1.21103,-7.18701,3.82437
1.64957,12.8192,-0.468936
5.05024,2.5577,-9.18897
6.91033,10.6359,-2.21778
3.47817,3.34894,-10.139
6.83503,1.80749,-8.68723
-4.03834,-7.10502,2.08784
1.35928,-8.23033,2.12452
-0.505109,13.3615,1.68249
-1.65873,13.4618,-1.19243
3.34555,-8.04039,2.2612
7.25491,-6.48667,1.28647
3.97978,-6.57163,6.27511
1.71187,-7.66524,5.70066
-0.0653997,-8.38848,4.78729
0.493803,-9.53913,0.884362
6.73151,0.0770782,-9.6847
3.46021,13.5993,-0.132642
6.42935,3.4656,-10.3176
7.24642,-1.82479,-9.34156
1.87809,-9.3791,3.67731
-7.49281,8.69366,6.00406
0.923535,14.2935,-1.60892
8.70645,-2.57753,-8.20064
-1.39837,-10.0942,1.21835
0.228688,-10.1748,2.87338
-2.2788,14.2029,0.558666
8.33694,-8.15413,1.06561
-7.02453,8.30857,7.90995
0.890764,14.7738,1.92124
7.32094,-8.80145,2.66209
1.99072,15.0441,-0.0930973
-6.27467,7.70721,9.66382
-7.10982,10.4391,6.90225
8.26925,-4.51679,-8.41999
-7.92744,6.62326,9.35821
-0.694916,-10.2086,5.32672
7.1002,-4.05935,-9.97694
7.65131,4.70993,-11.2966
4.12807,15.416,-0.636246
3.20338,-10.7515,4.27731
-5.30462,9.33733,10.2976
1.2137,-10.7286,5.62125
6.01903,-3.54303,-11.5783
-5.27174,11.023,9.22174
-3.57075,15.6327,0.023377
7.5137,3.03519,-12.3812
3.6694,-10.5312,6.20973
8.06397,6.65383,-11.5223
-7.99144,5.62206,11.0884
10.2334,-4.66576,-8.76617
0.373438,16.6136,2.51075
1.60504,16.9882,-0.36081
-8.18744,12.1119,6.70098
-6.71754,12.7518,7.89679
2.12373,-10.6538,7.473
-9.91823,11.165,6.37255
-1.17362,17.1364,3.66544
-4.38923,16.8407,-1.3444
5.42444,-10.3024,7.14112
6.84505,-2.34221,-12.9479
2.20339,-10.0156,9.36676
